cod_prod_lj;cod_loja;cod_produto;ref_varejista;dia;semana;mes;decr_mes;trimestre;ano;periodo;periodo2;valor;quantidade;indicador3
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;231.69;31;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;168.27;23;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;89.53;7;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;12.79;1;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;33.74;6;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;39.43;7;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;980.19;74;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.9;10;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;72.57;13;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;246.59;31;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;58.5;9;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;223.41;29;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;179.26;24;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;127.7;10;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;51.08;4;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;146.97;23;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2475.36;188;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;134.19;21;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;51.12;8;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;423.62;56;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;286.14;36;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;166.27;13;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;127.9;10;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;220.89;37;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;185.07;31;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;787.11;55;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;219.7;37;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;173.13;29;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;337.19;41;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;84.5;13;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;4.89;1;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;374.62;48;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;537.24;66;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;102.32;8;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;12.79;1;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;89.24;16;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;625.14;45;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;173.99;31;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.74;6;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.5;25;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;395.5;50;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;472.21;59;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;120.54;5;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;238.4;10;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;66.22;3;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;52.98;2;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;177.48;8;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;186.76;8;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;384.1;15;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;79.47;3;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;92.71;4;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;266.23;11;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;344.35;15;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;79.47;3;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;158.94;6;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.49;1;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;635.74;26;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;515.75;21;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;172.17;8;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;79.47;3;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;341.73;14;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;213.11;9;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;79.47;3;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.11;9;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;62.27;13;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;4.79;1;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;47.9;10;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;172.44;36;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.8;20;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;225.13;47;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;67.06;14;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;110.17;23;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;114.96;24;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;62.66;14;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;47.9;10;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.11;9;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;91.01;19;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;81.43;17;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;47.9;10;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.45;5;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;74.32;8;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;74.32;8;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;81.29;9;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;297.28;32;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;176.51;19;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;297.28;32;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;262.35;15;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;84.51;9;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;187.8;20;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;119.73;13;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;18.58;2;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;157.93;17;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;157.93;17;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;130.06;14;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;112.68;12;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;159.63;17;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;84.51;9;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;52.47;3;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;371.6;40;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;222.96;24;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;603.85;65;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;349.8;20;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;157.93;17;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;139.35;15;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;464.5;50;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;349.8;20;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;225.36;24;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.19;21;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;338.04;36;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;415.39;24;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.87;3;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;74.32;8;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.61;9;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.61;9;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;157.41;9;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;185.8;20;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;46.45;5;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;269.41;29;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;279.84;16;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.61;9;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;232.25;25;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;332.12;36;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;472.23;27;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;9.39;1;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;234.75;25;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;159.63;17;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;450.72;48;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;104.94;6;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;225.36;24;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;215.97;23;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;102.84;12;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;254.17;29;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;206.94;24;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;202.15;23;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;279.84;16;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;28.17;3;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;169.02;18;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;112.68;12;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;178.41;19;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;209.88;12;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;28.17;3;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;46.95;5;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;56.34;6;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;122.07;13;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;159.63;17;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;300.48;32;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;140.85;15;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;366.21;39;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;507.21;29;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;18.78;2;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;206.58;22;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.19;21;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;262.92;28;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;384.78;22;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;9.29;1;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;65.03;7;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.48;12;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;185.8;20;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;279.84;16;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;130.06;14;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;367.29;21;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;220.64;24;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;102.19;11;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;205.51;12;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;74.32;8;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;306.57;33;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;65.03;7;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.48;12;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;297.33;17;
;7102;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;47.87;4;
;7102;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;25.49;1;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;274.32;24;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;68.97;3;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.45;5;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;42.87;3;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;156.06;18;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;60.69;7;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.37;11;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;33.58;2;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.95;5;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;98.9;10;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.99;1;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.43;7;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;78.33;10;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;201.33;37;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;227.17;42;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;70.29;13;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;21.98;2;
;7104;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;298.77;23;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;365.76;32;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;229.9;10;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;228.64;16;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;128.61;9;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;44.99;1;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;137.44;16;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;154.57;18;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;214.75;25;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;167.9;10;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;117.53;7;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;227.47;23;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;99.43;7;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;48.51;9;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.97;3;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;49.47;3;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;181.7;23;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;335.8;41;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;89.95;5;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;70.98;2;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;434.7;82;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;385.56;68;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;360.06;64;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;164.85;15;
;7105;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;380.31;34;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;183.92;8;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;173.88;12;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;72.45;5;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.78;2;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;61.53;7;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.16;4;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;135.92;8;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;59.94;6;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.92;8;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;18.49;1;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;23.49;1;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.3;7;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;322.1;40;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.47;3;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;216.15;33;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;203.05;31;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;19.65;3;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.97;3;
;7107;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;30.79;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;228.6;20;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;68.97;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;114.32;8;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;42.87;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;44.99;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.96;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;37.04;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;8.99;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;100.74;6;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;50.37;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;90.2;9;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;15.8;2;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;240.3;30;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.99;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;70.98;2;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;114.39;21;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;137.15;25;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.66;14;
;7109;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;153.23;14;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;417.24;36;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;91.96;4;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;188.37;13;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;28.98;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;96.69;11;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;70.32;8;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.37;3;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;129.87;13;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;128.91;9;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;38.43;7;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;36.98;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;52.47;3;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;46.98;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;70.47;3;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;192.03;23;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;327.44;41;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.18;18;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;230.04;36;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.68;12;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;10.99;1;
;71010;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;308.39;25;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;240.03;21;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;229.9;10;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;643.05;45;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;85.74;6;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;44.99;1;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;251.43;29;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;304.49;35;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;173.4;20;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;119.54;7;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;16.79;1;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;237.36;24;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;28.98;2;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;97.02;18;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;131.92;8;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;68.97;3;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.96;12;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;756.6;90;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.96;4;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;106.47;3;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;958.75;176;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;917.92;169;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;517.07;95;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;219.8;20;
;71011;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;12.63;1;
;71011;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;44.5;5;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;217.17;19;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;229.9;10;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;328.67;23;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;185.77;13;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;44.99;1;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;268.77;31;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.37;11;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;156.06;18;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;117.53;7;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;100.74;6;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;108.79;11;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.94;6;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;37.73;7;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.94;6;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.43;7;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;45.98;2;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;161.71;21;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;431.22;52;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;89.95;5;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;106.47;3;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;141.18;26;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;413.68;76;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.9;30;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.96;4;
;71012;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;378.15;31;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;556.32;48;
